Time,Instrument,Gain
02:32.1,instruments/double-bass_A1_05_mezzo-piano_arco-normal.wav,0.2
02:32.6,instruments/hide_3-25_soft.wav,0.2
02:32.9,instruments/hide_3-29_soft.wav,0.2
02:32.9,instruments/hide_0-12.wav,0.4
02:32.193,instruments/hide_0-55.wav,0.4
02:32.195,instruments/hide_3-30.wav,0.4
02:32.196,instruments/hide_2-50.wav,0.4
02:32.205,instruments/hide_3-24.wav,0.35000000000000003
02:32.207,instruments/hide_2-54.wav,0.4
02:32.208,instruments/hide_1-46.wav,0.4
02:32.393,instruments/hide_0-28.wav,0.4
02:32.400,instruments/double-bass_A1_025_fortissimo_arco-normal.wav,0.26
02:32.401,instruments/hide_3-36.wav,0.30000000000000004
02:32.401,instruments/hide_3-32.wav,0.30000000000000004
02:32.406,instruments/double-bass_A1_025_forte_arco-normal.wav,0.2
02:32.407,instruments/hide_0-08.wav,0.4
02:32.594,instruments/hide_1-52.wav,0.4
02:32.595,instruments/hide_3-24b.wav,0.35000000000000003
02:32.599,instruments/hide_2-53.wav,0.4
02:32.600,instruments/hide_3-30b.wav,0.4
02:32.602,instruments/hide_2-55.wav,0.4
02:32.791,instruments/hide_3-29b_soft.wav,0.2
02:32.791,instruments/hide_0-12.wav,0.4
02:32.796,instruments/hide_3-25b_soft.wav,0.2
02:32.796,instruments/double-bass_A1_025_forte_arco-normal.wav,0.2
02:32.804,instruments/hide_0-03.wav,0.4
02:32.807,instruments/double-bass_A1_025_fortissimo_arco-normal.wav,0.26
02:32.808,instruments/double-bass_A1_05_mezzo-piano_arco-normal.wav,0.2
02:32.991,instruments/hide_0-20.wav,0.4
02:32.992,instruments/hide_1-46.wav,0.4
02:33.1,instruments/hide_3-25.wav,0.35000000000000003
02:33.2,instruments/hide_2-50.wav,0.4
02:33.7,instruments/hide_3-32.wav,0.4
02:33.196,instruments/hide_0-08.wav,0.4
02:33.197,instruments/double-bass_A1_025_fortissimo_arco-normal.wav,0.26
02:33.200,instruments/hide_0-28.wav,0.4
02:33.202,instruments/double-bass_A1_025_forte_arco-normal.wav,0.2
02:33.207,instruments/hide_3-32b.wav,0.30000000000000004
02:33.208,instruments/hide_3-37.wav,0.30000000000000004
02:33.397,instruments/hide_3-32b.wav,0.4
02:33.400,instruments/hide_1-52.wav,0.4
02:33.403,instruments/hide_0-53.wav,0.4
02:33.405,instruments/hide_2-53.wav,0.4
02:33.407,instruments/hide_3-25b.wav,0.35000000000000003
02:33.593,instruments/hide_0-03.wav,0.4
02:33.597,instruments/hide_0-12.wav,0.4
02:33.597,instruments/double-bass_Fs1_025_forte_arco-normal.wav,0.2
02:33.602,instruments/hide_3-28_soft.wav,0.2
02:33.603,instruments/hide_3-24_soft.wav,0.2
02:33.605,instruments/double-bass_Fs1_05_mezzo-piano_arco-normal.wav,0.2
02:33.605,instruments/double-bass_Fs1_025_fortissimo_arco-normal.wav,0.26
02:33.791,instruments/hide_3-28.wav,0.4
02:33.799,instruments/hide_1-46.wav,0.4
02:33.800,instruments/hide_0-55.wav,0.4
02:33.806,instruments/hide_3-37b.wav,0.35000000000000003
02:33.808,instruments/hide_2-50.wav,0.4
02:33.808,instruments/hide_2-54.wav,0.4
02:33.995,instruments/hide_3-30.wav,0.30000000000000004
02:33.995,instruments/double-bass_Fs1_025_fortissimo_arco-normal.wav,0.26
02:33.997,instruments/hide_3-33.wav,0.30000000000000004
02:34.1,instruments/hide_0-08.wav,0.4
02:34.3,instruments/double-bass_Fs1_025_forte_arco-normal.wav,0.2
02:34.5,instruments/hide_0-28.wav,0.4
02:34.195,instruments/hide_2-53.wav,0.4
02:34.196,instruments/hide_3-38.wav,0.35000000000000003
02:34.198,instruments/hide_3-28b.wav,0.4
02:34.199,instruments/hide_2-55.wav,0.4
02:34.207,instruments/hide_1-52.wav,0.4
02:34.395,instruments/double-bass_Fs1_05_mezzo-piano_arco-normal.wav,0.2
02:34.400,instruments/hide_0-03.wav,0.4
02:34.401,instruments/double-bass_Fs1_025_fortissimo_arco-normal.wav,0.26
02:34.404,instruments/hide_0-12.wav,0.4
02:34.409,instruments/hide_3-28b_soft.wav,0.2
02:34.409,instruments/hide_3-24b_soft.wav,0.2
02:34.409,instruments/double-bass_Fs1_025_forte_arco-normal.wav,0.2
02:34.591,instruments/hide_2-50.wav,0.4
02:34.594,instruments/hide_0-20.wav,0.4
02:34.601,instruments/hide_3-38b.wav,0.35000000000000003
02:34.604,instruments/hide_3-29.wav,0.4
02:34.605,instruments/hide_1-46.wav,0.4
02:34.791,instruments/double-bass_Fs1_025_forte_arco-normal.wav,0.2
02:34.796,instruments/hide_0-28.wav,0.4
02:34.801,instruments/hide_3-30b.wav,0.30000000000000004
02:34.803,instruments/hide_3-35.wav,0.30000000000000004
02:34.808,instruments/hide_0-08.wav,0.4
02:34.808,instruments/double-bass_Fs1_025_fortissimo_arco-normal.wav,0.26
02:34.994,instruments/hide_3-29b.wav,0.4
02:34.997,instruments/hide_1-52.wav,0.4
02:35.0,instruments/hide_2-53.wav,0.4
02:35.6,instruments/hide_0-53.wav,0.4
02:35.8,instruments/hide_3-39.wav,0.35000000000000003
02:35.191,instruments/hide_3-25_soft.wav,0.2
02:35.191,instruments/double-bass_Fs1_025_fortissimo_arco-normal.wav,0.26
02:35.193,instruments/hide_3-29_soft.wav,0.2
02:35.194,instruments/hide_0-12.wav,0.4
02:35.197,instruments/double-bass_Fs1_025_forte_arco-normal.wav,0.2
02:35.201,instruments/double-bass_Fs1_05_mezzo-piano_arco-normal.wav,0.2
02:35.205,instruments/hide_0-03.wav,0.4
02:35.392,instruments/hide_3-24.wav,0.35000000000000003
02:35.392,instruments/hide_2-54.wav,0.4
02:35.395,instruments/hide_1-46.wav,0.4
02:35.398,instruments/hide_2-50.wav,0.4
02:35.400,instruments/hide_3-30.wav,0.4
02:35.402,instruments/hide_0-55.wav,0.4
02:35.592,instruments/hide_0-08.wav,0.4
02:35.598,instruments/double-bass_Fs1_025_fortissimo_arco-normal.wav,0.26
02:35.602,instruments/hide_0-28.wav,0.4
02:35.603,instruments/double-bass_Fs1_025_forte_arco-normal.wav,0.2
02:35.607,instruments/hide_3-32.wav,0.30000000000000004
02:35.609,instruments/hide_3-36.wav,0.30000000000000004
02:35.793,instruments/hide_1-50.wav,0.4
02:35.799,instruments/hide_3-24b.wav,0.35000000000000003
02:35.802,instruments/hide_1-52.wav,0.4
02:35.804,instruments/hide_2-55.wav,0.4
02:35.806,instruments/hide_3-30b.wav,0.4
02:35.806,instruments/hide_2-53.wav,0.4
02:35.993,instruments/double-bass_Fs1_025_forte_arco-normal.wav,0.2
02:35.995,instruments/hide_0-03.wav,0.4
02:35.997,instruments/hide_3-25b_soft.wav,0.2
02:35.999,instruments/hide_3-29b_soft.wav,0.2
02:36.0,instruments/hide_0-12.wav,0.4
02:36.4,instruments/double-bass_Fs1_025_fortissimo_arco-normal.wav,0.26
02:36.7,instruments/double-bass_Fs1_05_mezzo-piano_arco-normal.wav,0.2
02:36.196,instruments/hide_3-32.wav,0.4
02:36.200,instruments/hide_1-46.wav,0.4
02:36.200,instruments/hide_0-20.wav,0.4
02:36.203,instruments/hide_2-50.wav,0.4
02:36.204,instruments/hide_3-25.wav,0.35000000000000003
02:36.391,instruments/hide_3-37.wav,0.30000000000000004
02:36.391,instruments/hide_3-32b.wav,0.30000000000000004
02:36.394,instruments/double-bass_Fs1_025_fortissimo_arco-normal.wav,0.26
02:36.398,instruments/hide_0-08.wav,0.4
02:36.400,instruments/double-bass_Fs1_025_forte_arco-normal.wav,0.2
02:36.408,instruments/hide_0-28.wav,0.4
02:36.594,instruments/hide_3-25b.wav,0.35000000000000003
02:36.596,instruments/hide_2-53.wav,0.4
02:36.596,instruments/hide_0-53.wav,0.4
02:36.601,instruments/hide_3-32b.wav,0.4
02:36.609,instruments/hide_1-52.wav,0.4
02:36.792,instruments/hide_0-03.wav,0.4
02:36.792,instruments/double-bass_E1_025_fortissimo_arco-normal.wav,0.26
02:36.795,instruments/double-bass_E1_05_piano_arco-normal.wav,0.2
02:36.798,instruments/double-bass_E1_025_forte_arco-normal.wav,0.2
02:36.800,instruments/hide_3-24_soft.wav,0.2
02:36.803,instruments/hide_3-28_soft.wav,0.2
02:36.806,instruments/hide_0-12.wav,0.4
02:36.993,instruments/hide_2-50.wav,0.4
02:37.0,instruments/hide_3-28.wav,0.4
02:37.1,instruments/hide_1-46.wav,0.4
02:37.3,instruments/hide_3-37b.wav,0.35000000000000003
02:37.7,instruments/hide_2-54.wav,0.4
02:37.9,instruments/hide_0-55.wav,0.4
02:37.192,instruments/hide_0-28.wav,0.4
02:37.194,instruments/hide_3-30.wav,0.30000000000000004
02:37.198,instruments/hide_3-33.wav,0.30000000000000004
02:37.199,instruments/double-bass_E1_025_fortissimo_arco-normal.wav,0.26
02:37.200,instruments/hide_0-08.wav,0.4
02:37.204,instruments/double-bass_E1_025_forte_arco-normal.wav,0.2
02:37.393,instruments/hide_3-38.wav,0.35000000000000003
02:37.399,instruments/hide_1-50.wav,0.4
02:37.401,instruments/hide_2-53.wav,0.4
02:37.403,instruments/hide_2-55.wav,0.4
02:37.404,instruments/hide_1-52.wav,0.4
02:37.407,instruments/hide_3-28b.wav,0.4
02:37.593,instruments/hide_3-28b_soft.wav,0.2
02:37.593,instruments/double-bass_E1_025_forte_arco-normal.wav,0.2
02:37.599,instruments/hide_0-03.wav,0.4
02:37.601,instruments/double-bass_E1_05_piano_arco-normal.wav,0.2
02:37.604,instruments/double-bass_E1_025_fortissimo_arco-normal.wav,0.26
02:37.606,instruments/hide_3-24b_soft.wav,0.2
02:37.609,instruments/hide_0-12.wav,0.4
02:37.791,instruments/hide_0-20.wav,0.4
02:37.796,instruments/hide_2-50.wav,0.4
02:37.797,instruments/hide_3-29.wav,0.4
02:37.800,instruments/hide_3-38b.wav,0.35000000000000003
02:37.808,instruments/hide_1-46.wav,0.4
02:37.993,instruments/hide_0-28.wav,0.4
02:37.994,instruments/double-bass_E1_025_fortissimo_arco-normal.wav,0.26
02:38.0,instruments/hide_3-30b.wav,0.30000000000000004
02:38.0,instruments/double-bass_E1_025_forte_arco-normal.wav,0.2
02:38.4,instruments/hide_3-35.wav,0.30000000000000004
02:38.7,instruments/hide_0-08.wav,0.4
02:38.194,instruments/hide_1-52.wav,0.4
02:38.199,instruments/hide_2-53.wav,0.4
02:38.202,instruments/hide_3-29b.wav,0.4
02:38.203,instruments/hide_0-53.wav,0.4
02:38.206,instruments/hide_3-39.wav,0.35000000000000003
02:38.391,instruments/hide_0-12.wav,0.4
02:38.396,instruments/hide_3-25_soft.wav,0.2
02:38.400,instruments/hide_3-29_soft.wav,0.2
02:38.400,instruments/double-bass_E1_025_fortissimo_arco-normal.wav,0.26
02:38.405,instruments/hide_0-03.wav,0.4
02:38.406,instruments/double-bass_E1_025_forte_arco-normal.wav,0.2
02:38.407,instruments/double-bass_E1_05_piano_arco-normal.wav,0.2
02:38.592,instruments/hide_1-46.wav,0.4
02:38.595,instruments/hide_3-24.wav,0.35000000000000003
02:38.597,instruments/hide_2-54.wav,0.4
02:38.599,instruments/hide_0-55.wav,0.4
02:38.602,instruments/hide_2-50.wav,0.4
02:38.609,instruments/hide_3-30.wav,0.4
02:38.794,instruments/hide_3-36.wav,0.30000000000000004
02:38.796,instruments/double-bass_E1_025_forte_arco-normal.wav,0.2
02:38.797,instruments/hide_0-08.wav,0.4
02:38.800,instruments/hide_0-28.wav,0.4
02:38.807,instruments/hide_3-32.wav,0.30000000000000004
02:38.807,instruments/double-bass_E1_025_fortissimo_arco-normal.wav,0.26
02:38.991,instruments/hide_3-30b.wav,0.4
02:39.0,instruments/hide_1-52.wav,0.4
02:39.1,instruments/hide_3-24b.wav,0.35000000000000003
02:39.5,instruments/hide_2-53.wav,0.4
02:39.9,instruments/hide_2-55.wav,0.4
02:39.191,instruments/double-bass_E1_05_piano_arco-normal.wav,0.2
02:39.195,instruments/hide_0-03.wav,0.4
02:39.196,instruments/double-bass_E1_025_fortissimo_arco-normal.wav,0.26
02:39.198,instruments/hide_0-12.wav,0.4
02:39.201,instruments/double-bass_E1_025_forte_arco-normal.wav,0.2
02:39.202,instruments/hide_3-25b_soft.wav,0.2
02:39.205,instruments/hide_3-29b_soft.wav,0.2
02:39.397,instruments/hide_0-20.wav,0.4
02:39.398,instruments/hide_3-32.wav,0.4
02:39.399,instruments/hide_1-46.wav,0.4
02:39.408,instruments/hide_3-25.wav,0.35000000000000003
02:39.409,instruments/hide_2-50.wav,0.4
02:39.597,instruments/hide_3-32b.wav,0.30000000000000004
02:39.600,instruments/hide_3-37.wav,0.30000000000000004
02:39.602,instruments/double-bass_E1_025_fortissimo_arco-normal.wav,0.26
02:39.603,instruments/hide_0-08.wav,0.4
02:39.606,instruments/hide_0-28.wav,0.4
02:39.608,instruments/double-bass_E1_025_forte_arco-normal.wav,0.2
02:39.792,instruments/hide_3-25b.wav,0.35000000000000003
02:39.793,instruments/hide_0-53.wav,0.4
02:39.795,instruments/hide_2-53.wav,0.4
02:39.803,instruments/hide_3-32b.wav,0.4
02:39.807,instruments/hide_1-52.wav,0.4
02:39.991,instruments/double-bass_E1_025_forte_arco-normal.wav,0.2
02:40.0,instruments/hide_0-03.wav,0.4
02:40.4,instruments/hide_0-12.wav,0.4
02:40.7,instruments/double-bass_E1_05_piano_arco-normal.wav,0.2
02:40.8,instruments/hide_3-28_soft.wav,0.2
02:40.8,instruments/double-bass_E1_025_fortissimo_arco-normal.wav,0.26
02:40.9,instruments/hide_3-24_soft.wav,0.2
02:40.191,instruments/hide_2-54.wav,0.4
02:40.193,instruments/hide_2-50.wav,0.4
02:40.196,instruments/hide_3-37b.wav,0.35000000000000003
02:40.198,instruments/hide_3-28.wav,0.4
02:40.205,instruments/hide_0-55.wav,0.4
02:40.205,instruments/hide_1-46.wav,0.4
02:40.392,instruments/double-bass_E1_025_fortissimo_arco-normal.wav,0.26
02:40.396,instruments/hide_0-28.wav,0.4
02:40.398,instruments/double-bass_E1_025_forte_arco-normal.wav,0.2
02:40.401,instruments/hide_3-30.wav,0.30000000000000004
02:40.402,instruments/hide_3-33.wav,0.30000000000000004
02:40.408,instruments/hide_0-08.wav,0.4
02:40.597,instruments/hide_1-52.wav,0.4
02:40.601,instruments/hide_2-53.wav,0.4
02:40.602,instruments/hide_3-38.wav,0.35000000000000003
02:40.604,instruments/hide_3-28b.wav,0.4
02:40.604,instruments/hide_2-55.wav,0.4
02:40.791,instruments/hide_3-24b_soft.wav,0.2
02:40.792,instruments/hide_3-28b_soft.wav,0.2
02:40.794,instruments/hide_0-12.wav,0.4
02:40.797,instruments/double-bass_E1_05_piano_arco-normal.wav,0.2
02:40.798,instruments/double-bass_E1_025_fortissimo_arco-normal.wav,0.26
02:40.803,instruments/double-bass_E1_025_forte_arco-normal.wav,0.2
02:40.806,instruments/hide_0-03.wav,0.4
02:40.994,instruments/hide_3-29.wav,0.4
02:40.995,instruments/hide_1-46.wav,0.4
02:40.997,instruments/hide_2-50.wav,0.4
02:41.0,instruments/hide_0-20.wav,0.4
02:41.8,instruments/hide_3-38b.wav,0.35000000000000003
02:41.192,instruments/hide_0-08.wav,0.4
02:41.193,instruments/double-bass_E1_025_forte_arco-normal.wav,0.2
02:41.202,instruments/hide_0-28.wav,0.4
02:41.204,instruments/double-bass_E1_025_fortissimo_arco-normal.wav,0.26
02:41.208,instruments/hide_3-30b.wav,0.30000000000000004
02:41.209,instruments/hide_3-35.wav,0.30000000000000004
02:41.392,instruments/hide_3-39.wav,0.35000000000000003
02:41.396,instruments/hide_0-53.wav,0.4
02:41.400,instruments/hide_3-29b.wav,0.4
02:41.403,instruments/hide_1-52.wav,0.4
02:41.405,instruments/hide_2-53.wav,0.4
02:41.594,instruments/double-bass_E1_025_fortissimo_arco-normal.wav,0.26
02:41.595,instruments/hide_0-03.wav,0.4
02:41.597,instruments/hide_3-25_soft.wav,0.2
02:41.599,instruments/hide_3-29_soft.wav,0.2
02:41.600,instruments/hide_0-12.wav,0.4
02:41.600,instruments/double-bass_E1_025_forte_arco-normal.wav,0.2
02:41.602,instruments/double-bass_E1_05_piano_arco-normal.wav,0.2
02:41.798,instruments/hide_2-54.wav,0.4
02:41.799,instruments/hide_3-24.wav,0.35000000000000003
02:41.800,instruments/hide_1-46.wav,0.4
02:41.803,instruments/hide_2-50.wav,0.4
02:41.806,instruments/hide_3-30.wav,0.4
02:41.808,instruments/hide_0-55.wav,0.4
02:41.991,instruments/hide_3-36.wav,0.30000000000000004
02:41.991,instruments/hide_3-32.wav,0.30000000000000004
02:41.998,instruments/hide_0-08.wav,0.4
02:42.0,instruments/double-bass_E1_025_fortissimo_arco-normal.wav,0.26
02:42.5,instruments/double-bass_E1_025_forte_arco-normal.wav,0.2
02:42.9,instruments/hide_0-28.wav,0.4
02:42.194,instruments/hide_2-55.wav,0.4
02:42.195,instruments/hide_2-53.wav,0.4
02:42.196,instruments/hide_3-30b.wav,0.4
02:42.199,instruments/hide_1-50.wav,0.4
02:42.205,instruments/hide_3-24b.wav,0.35000000000000003
02:42.209,instruments/hide_1-52.wav,0.4
02:42.395,instruments/double-bass_E1_025_forte_arco-normal.wav,0.2
02:42.401,instruments/hide_0-03.wav,0.4
02:42.403,instruments/hide_3-25b_soft.wav,0.2
02:42.405,instruments/hide_3-29b_soft.wav,0.2
02:42.406,instruments/hide_0-12.wav,0.4
02:42.406,instruments/double-bass_E1_025_fortissimo_arco-normal.wav,0.26
02:42.409,instruments/double-bass_E1_05_piano_arco-normal.wav,0.2
02:42.593,instruments/hide_2-50.wav,0.4
02:42.594,instruments/hide_3-25.wav,0.35000000000000003
02:42.594,instruments/hide_2-48.wav,0.4
02:42.602,instruments/hide_3-32.wav,0.4
02:42.606,instruments/hide_0-20.wav,0.4
02:42.607,instruments/hide_1-46.wav,0.4
02:42.792,instruments/hide_0-28.wav,0.4
02:42.796,instruments/double-bass_E1_025_fortissimo_arco-normal.wav,0.26
02:42.798,instruments/hide_3-37.wav,0.30000000000000004
02:42.798,instruments/hide_3-32b.wav,0.30000000000000004
02:42.801,instruments/double-bass_E1_025_forte_arco-normal.wav,0.2
02:42.804,instruments/hide_0-08.wav,0.4
02:42.991,instruments/hide_1-52.wav,0.4
02:43.0,instruments/hide_3-25b.wav,0.35000000000000003
02:43.1,instruments/hide_2-53.wav,0.4
02:43.1,instruments/hide_0-53.wav,0.4
02:43.8,instruments/hide_3-32b.wav,0.4
02:43.192,instruments/double-bass_Fs1_025_forte_arco-normal.wav,0.2
02:43.193,instruments/hide_3-28_soft.wav,0.2
02:43.195,instruments/hide_0-03.wav,0.4
02:43.196,instruments/hide_0-12.wav,0.4
02:43.202,instruments/hide_3-24_soft.wav,0.2
02:43.205,instruments/double-bass_Fs1_05_mezzo-piano_arco-normal.wav,0.2
02:43.208,instruments/double-bass_Fs1_025_fortissimo_arco-normal.wav,0.26
02:43.392,instruments/hide_0-55.wav,0.4
02:43.398,instruments/hide_1-46.wav,0.4
02:43.399,instruments/hide_2-50.wav,0.4
02:43.406,instruments/hide_3-37b.wav,0.35000000000000003
02:43.407,instruments/hide_3-28.wav,0.4
02:43.409,instruments/hide_2-54.wav,0.4
02:43.592,instruments/double-bass_Fs1_025_fortissimo_arco-normal.wav,0.26
02:43.597,instruments/hide_3-30.wav,0.30000000000000004
02:43.598,instruments/double-bass_Fs1_025_forte_arco-normal.wav,0.2
02:43.599,instruments/hide_0-28.wav,0.4
02:43.603,instruments/hide_0-08.wav,0.4
02:43.604,instruments/hide_3-33.wav,0.30000000000000004
02:43.796,instruments/hide_3-38.wav,0.35000000000000003
02:43.797,instruments/hide_3-28b.wav,0.4
02:43.798,instruments/hide_2-55.wav,0.4
02:43.804,instruments/hide_1-50.wav,0.4
02:43.806,instruments/hide_1-52.wav,0.4
02:43.807,instruments/hide_2-53.wav,0.4
02:43.995,instruments/double-bass_Fs1_05_mezzo-piano_arco-normal.wav,0.2
02:43.999,instruments/double-bass_Fs1_025_fortissimo_arco-normal.wav,0.26
02:44.0,instruments/hide_3-28b_soft.wav,0.2
02:44.0,instruments/hide_0-03.wav,0.4
02:44.3,instruments/hide_0-12.wav,0.4
02:44.4,instruments/double-bass_Fs1_025_forte_arco-normal.wav,0.2
02:44.8,instruments/hide_3-24b_soft.wav,0.2
02:44.192,instruments/hide_2-50.wav,0.4
02:44.193,instruments/hide_0-20.wav,0.4
02:44.200,instruments/hide_2-48.wav,0.4
02:44.201,instruments/hide_3-38b.wav,0.35000000000000003
02:44.202,instruments/hide_3-29.wav,0.4
02:44.204,instruments/hide_1-46.wav,0.4
02:44.394,instruments/hide_3-35.wav,0.30000000000000004
02:44.394,instruments/double-bass_Fs1_025_forte_arco-normal.wav,0.2
02:44.395,instruments/hide_0-28.wav,0.4
02:44.402,instruments/hide_3-30b.wav,0.30000000000000004
02:44.405,instruments/double-bass_Fs1_025_fortissimo_arco-normal.wav,0.26
02:44.409,instruments/hide_0-08.wav,0.4
02:44.596,instruments/hide_1-52.wav,0.4
02:44.600,instruments/hide_2-53.wav,0.4
02:44.608,instruments/hide_3-39.wav,0.35000000000000003
02:44.609,instruments/hide_3-29b.wav,0.4
02:44.792,instruments/hide_3-25_soft.wav,0.2
02:44.793,instruments/hide_0-12.wav,0.4
02:44.795,instruments/double-bass_Fs1_025_fortissimo_arco-normal.wav,0.26
02:44.800,instruments/double-bass_Fs1_025_forte_arco-normal.wav,0.2
02:44.801,instruments/double-bass_Fs1_05_mezzo-piano_arco-normal.wav,0.2
02:44.805,instruments/hide_3-29_soft.wav,0.2
02:44.807,instruments/hide_0-03.wav,0.4
02:44.991,instruments/hide_3-30.wav,0.4
02:44.991,instruments/hide_2-54.wav,0.4
02:44.992,instruments/hide_3-24.wav,0.35000000000000003
02:44.994,instruments/hide_1-46.wav,0.4
02:44.999,instruments/hide_2-50.wav,0.4
02:45.191,instruments/hide_0-08.wav,0.4
02:45.200,instruments/hide_3-36.wav,0.30000000000000004
02:45.200,instruments/double-bass_Fs1_025_fortissimo_arco-normal.wav,0.26
02:45.201,instruments/hide_0-28.wav,0.4
02:45.206,instruments/double-bass_Fs1_025_forte_arco-normal.wav,0.2
02:45.209,instruments/hide_3-32.wav,0.30000000000000004
02:45.398,instruments/hide_3-30b.wav,0.4
02:45.398,instruments/hide_3-24b.wav,0.35000000000000003
02:45.402,instruments/hide_1-52.wav,0.4
02:45.403,instruments/hide_2-55.wav,0.4
02:45.407,instruments/hide_2-53.wav,0.4
